Date,Rate,High (est),Low (est)
2014-02-10,8.4012002944946,8.4103002548218,8.3301000595093
2014-02-09,8.4012002944946,8.4103002548218,8.3301000595093
2014-02-07,8.8009996414185,8.7538995742798,8.441499710083
2014-02-06,8.6550998687744,8.8009996414185,8.6634998321533
2014-02-05,8.6724996566772,8.6736001968384,8.6550998687744
2014-02-04,8.5733995437622,8.6724996566772,8.5628004074097
2014-02-03,8.5527000427246,8.5733995437622,8.5539999008179
2014-02-02,8.5527000427246,8.5733995437622,8.5539999008179
2014-01-31,8.3690996170044,8.5551996231079,8.3989000320435
2014-01-30,8.3760004043579,8.3690996170044,8.3655996322632
2014-01-29,8.424599647522,8.4104995727539,8.3633003234863
2014-01-28,8.3886995315552,8.424599647522,8.3867998123169
2014-01-27,8.4040002822876,8.4004001617432,8.3886995315552
2014-01-26,8.4040002822876,8.4004001617432,8.3886995315552
2014-01-24,8.2950000762939,8.3763999938965,8.2615003585815
2014-01-23,8.2753000259399,8.2950000762939,8.2815999984741
2014-01-22,8.2980003356934,8.2753000259399,8.2699003219604
2014-01-21,8.2723999023438,8.2980003356934,8.2760000228882
2014-01-20,8.2859001159668,8.302300453186,8.2723999023438
2014-01-19,8.2859001159668,8.302300453186,8.2723999023438
2014-01-17,8.2361001968384,8.2506999969482,8.2320003509521
2014-01-16,8.2264003753662,8.2405996322632,8.2236003875732
2014-01-15,8.2451000213623,8.2727003097534,8.2264003753662
2014-01-14,8.2089996337891,8.2451000213623,8.2098999023438
2014-01-13,8.1322002410889,8.2103004455566,8.1329002380371
2014-01-12,8.1322002410889,8.2103004455566,8.1329002380371
2014-01-10,8.1471004486084,8.1766004562378,8.1482000350952
2014-01-09,8.1220998764038,8.15149974823,8.1288003921509
2014-01-08,8.1457004547119,8.1497001647949,8.1220998764038
2014-01-07,8.1326999664307,8.1288003921509,8.1205997467041
2014-01-06,8.1428003311157,8.1440000534058,8.1326999664307
2014-01-05,8.1428003311157,8.1440000534058,8.1326999664307
2014-01-03,8.1507997512817,8.1507997512817,8.1094999313354
2014-01-02,8.1522998809814,8.1507997512817,8.1428003311157
2014-01-01,8.1363000869751,8.1522998809814,8.1522998809814
2013-12-31,8.1337995529175,8.1363000869751,8.1134996414185
2013-12-30,8.2445001602173,8.2384996414185,8.1337995529175
2013-12-29,8.2445001602173,8.2384996414185,8.1337995529175
2013-12-27,8.0641002655029,8.1733999252319,8.0595998764038
2013-12-26,8.0717000961304,8.0641002655029,8.0641002655029
2013-12-25,8.1346998214722,8.1350002288818,8.0717000961304
2013-12-24,8.1346998214722,8.1350002288818,8.0717000961304
2013-12-23,8.1149997711182,8.1346998214722,8.1048002243042
2013-12-22,8.1149997711182,8.1346998214722,8.1048002243042
2013-12-20,8.1925001144409,8.2186002731323,8.1263999938965
2013-12-19,8.1904001235962,8.2347002029419,8.1925001144409
2013-12-18,8.2093000411987,8.1904001235962,8.184700012207
2013-12-17,8.192099571228,8.2093000411987,8.2093000411987
2013-12-16,8.1695003509521,8.192099571228,8.1595001220703
2013-12-15,8.1695003509521,8.192099571228,8.1595001220703
2013-12-13,8.1843004226685,8.2046003341675,8.1798000335693
2013-12-12,8.1676998138428,8.1843004226685,8.1612997055054
2013-12-11,8.1520004272461,8.1676998138428,8.1454000473022
2013-12-10,8.0691003799438,8.1520004272461,8.0559997558594
2013-12-09,8.0927000045776,8.0910997390747,8.0691003799438
2013-12-08,8.0927000045776,8.0910997390747,8.0691003799438
2013-12-06,8.1127004623413,8.1107997894287,8.066499710083
2013-12-05,8.1444997787476,8.1455001831055,8.1127004623413
2013-12-04,8.1159000396729,8.1444997787476,8.1084995269775
2013-12-03,8.1241998672485,8.1270999908447,8.1159000396729
2013-12-02,8.1295003890991,8.1337003707886,8.1241998672485
2013-12-01,8.1295003890991,8.1337003707886,8.1241998672485
2013-11-29,8.101900100708,8.1185998916626,8.0929002761841
2013-11-28,8.101900100708,8.101900100708,8.101900100708
2013-11-27,8.1023998260498,8.101900100708,8.0910997390747
2013-11-26,8.1023998260498,8.101900100708,8.0910997390747
2013-11-25,8.088399887085,8.1023998260498,8.1023998260498
2013-11-24,8.088399887085,8.1023998260498,8.1023998260498
2013-11-22,8.1034002304077,8.170599937439,8.1002998352051
2013-11-21,8.1034002304077,8.170599937439,8.1002998352051
2013-11-20,8.0578002929688,8.1034002304077,8.1034002304077
2013-11-19,8.0578002929688,8.1034002304077,8.1034002304077
2013-11-18,8.0578002929688,8.1034002304077,8.1034002304077
2013-11-17,8.0578002929688,8.1034002304077,8.1034002304077
2013-11-15,8.0876998901367,8.0831003189087,8.0831003189087
2013-11-14,8.0445995330811,8.0956001281738,8.0956001281738
2013-11-13,8.0825004577637,8.0887002944946,8.0841999053955
2013-11-12,8.0970001220703,8.1128997802734,8.1073999404907
2013-11-11,8.1298999786377,8.1027002334595,8.1027002334595
2013-11-10,8.1298999786377,8.1027002334595,8.1027002334595
2013-11-08,8.1398000717163,8.0980997085571,8.0980997085571
2013-11-07,8.082799911499,8.0838003158569,8.0838003158569
2013-11-06,8.1157999038696,8.0836000442505,8.0789003372192
2013-11-05,8.0909996032715,8.1050996780396,8.1050996780396
2013-11-04,8.089599609375,8.0934000015259,8.0934000015259
2013-11-03,8.089599609375,8.0934000015259,8.0934000015259
2013-11-01,8.114800453186,8.0745000839233,8.0745000839233
2013-10-31,8.1031999588013,8.1031999588013,8.0791997909546
2013-10-30,8.0774002075195,8.0865001678467,8.0865001678467
2013-10-29,8.0770998001099,8.0811996459961,8.0718002319336
2013-10-28,8.0698003768921,8.0683002471924,8.0683002471924
2013-10-27,8.0698003768921,8.0683002471924,8.0683002471924
2013-10-25,8.0773000717163,8.068699836731,8.068699836731
2013-10-24,8.0534000396729,8.0745000839233,8.0745000839233
2013-10-23,8.0148000717163,8.0718002319336,8.0715999603271
2013-10-22,8.0831003189087,8.0756998062134,8.0756998062134
2013-10-21,8.0888996124268,8.0801000595093,8.0799999237061
2013-10-20,8.0888996124268,8.0801000595093,8.0799999237061
2013-10-18,8.059100151062,8.0854997634888,8.0854997634888
2013-10-17,8.1000995635986,8.0846996307373,8.0846996307373
2013-10-16,8.0609998703003,8.0859003067017,8.0859003067017
2013-10-15,8.083399772644,8.0845003128052,8.0809001922607
2013-10-14,8.0902004241943,8.0860996246338,8.0791997909546
2013-10-13,8.0902004241943,8.0860996246338,8.0791997909546
2013-10-11,8.0872001647949,8.0831003189087,8.0831003189087
2013-10-10,8.0778999328613,8.085000038147,8.085000038147
2013-10-09,8.065899848938,8.0803003311157,8.0803003311157
2013-10-08,8.065899848938,8.0803003311157,8.0803003311157
2013-10-07,8.0956001281738,8.0936002731323,8.0777997970581
2013-10-06,8.0956001281738,8.0936002731323,8.0777997970581
2013-10-04,8.0741996765137,8.0813999176025,8.0802001953125
2013-10-03,8.0552997589111,8.0906000137329,8.0906000137329
2013-10-02,8.0892000198364,8.0902004241943,8.0902004241943
2013-10-01,8.0729999542236,8.0768003463745,8.0768003463745
2013-09-30,8.075400352478,8.0968999862671,8.086799621582
2013-09-29,8.075400352478,8.0968999862671,8.086799621582
2013-09-27,8.1023998260498,8.0837001800537,8.0831003189087
2013-09-26,8.0679998397827,8.0914001464844,8.0914001464844
2013-09-25,8.0872001647949,8.0769996643066,8.0769996643066
2013-09-24,8.0819997787476,8.0809001922607,8.0809001922607
2013-09-23,8.065299987793,8.0678997039795,8.055700302124
2013-09-22,8.065299987793,8.0678997039795,8.055700302124
2013-09-20,8.082200050354,8.0577001571655,8.0560998916626
2013-09-19,7.9875998497009,8.0705003738403,8.0705003738403
2013-09-18,8.0805997848511,8.0837001800537,8.0837001800537
2013-09-17,8.0808000564575,8.0798997879028,8.0798997879028
2013-09-16,8.0177001953125,8.0735998153687,8.0194997787476
2013-09-15,8.0177001953125,8.0735998153687,8.0194997787476
2013-09-13,8.0594997406006,8.069299697876,8.069299697876
2013-09-12,8.0250997543335,8.0612001419067,8.0608997344971
2013-09-11,8.0543003082275,8.0584001541138,8.0584001541138
2013-09-10,8.0173997879028,8.0677995681763,8.0562000274658
2013-09-09,8.019100189209,8.0545997619629,8.0545997619629
2013-09-08,8.019100189209,8.0545997619629,8.0545997619629
2013-09-06,8.1180000305176,8.0569000244141,8.0569000244141
2013-09-05,8.0277004241943,8.0618000030518,8.0618000030518
2013-09-04,8.0333995819092,8.039400100708,8.039400100708
2013-09-03,8.042799949646,8.0305995941162,8.0305995941162
2013-09-02,8.0430002212524,8.0336999893188,8.0241003036499
2013-09-01,8.0430002212524,8.0336999893188,8.0241003036499
2013-08-30,8.0298004150391,8.0179996490479,8.0179996490479
2013-08-29,8.023099899292,8.0170001983643,8.0170001983643
2013-08-28,7.9896001815796,8.0206003189087,8.0199003219604
2013-08-27,8.0190000534058,8.0179004669189,8.0179004669189
2013-08-26,8.0090999603271,8.0222997665405,8.0222997665405
2013-08-25,8.0090999603271,8.0222997665405,8.0222997665405
2013-08-23,7.9930000305176,8.0223999023438,8.0223999023438
2013-08-22,8.0459995269775,8.024299621582,8.024299621582
2013-08-21,8.0025997161865,8.0216999053955,8.0216999053955
2013-08-20,8.0343999862671,8.0272998809814,8.0272998809814
2013-08-19,8.021900177002,8.0206003189087,8.0204000473022
2013-08-18,8.021900177002,8.0206003189087,8.0204000473022
2013-08-16,7.9741997718811,8.0179004669189,8.0179004669189
2013-08-15,8.0038003921509,8.012900352478,8.012900352478
2013-08-14,8.0289001464844,8.0100002288818,8.0100002288818
2013-08-13,8.0110998153687,8.0074996948242,8.0074996948242
2013-08-12,8.0285997390747,8.012900352478,8.0103998184204
2013-08-11,8.0285997390747,8.012900352478,8.0103998184204
2013-08-09,7.9911999702454,8.0088996887207,8.0088996887207
2013-08-08,7.9848999977112,8.004599571228,8.004599571228
2013-08-07,7.9952998161316,8.0086002349854,8.0086002349854
2013-08-06,8.0397996902466,8.0188999176025,8.0188999176025
2013-08-05,7.9857997894287,8.0331001281738,8.0331001281738
2013-08-04,7.9857997894287,8.0331001281738,8.0331001281738
2013-08-02,8.0558996200562,8.0315999984741,8.0315999984741
2013-08-01,7.9763998985291,8.0352001190186,8.0352001190186
2013-07-31,8.0282001495361,8.0043001174927,8.0043001174927
2013-07-30,8.0387001037598,8.0212001800537,8.0212001800537
2013-07-29,8.0212001800537,8.0260000228882,8.0260000228882
2013-07-28,8.0212001800537,8.0260000228882,8.0260000228882
2013-07-26,7.981999874115,8.0223999023438,8.0223999023438
2013-07-25,8.0473003387451,8.0296001434326,8.0296001434326
2013-07-24,8.0003995895386,8.0267000198364,8.0267000198364
2013-07-23,8.0373001098633,8.0292997360229,8.0292997360229
2013-07-22,8.0272998809814,8.0425996780396,8.0242004394531
2013-07-21,8.0272998809814,8.0425996780396,8.0242004394531
2013-07-19,8.0312004089355,8.0383996963501,8.0383996963501
2013-07-18,8.0618000030518,8.0384998321533,8.0384998321533
2013-07-17,8.0209999084473,8.0502004623413,8.0502004623413
2013-07-16,8.024299621582,8.0473003387451,8.0246000289917
2013-07-15,8.0319004058838,8.0462999343872,8.0443000793457
2013-07-14,8.0319004058838,8.0462999343872,8.0443000793457
2013-07-12,8.0226001739502,8.0566997528076,8.0199003219604
2013-07-11,7.9425001144409,8.0425996780396,8.0425996780396
2013-07-10,8.0937995910645,8.0429000854492,8.0429000854492
2013-07-09,8.0381002426147,8.0440998077393,8.0377998352051
2013-07-08,8.0774002075195,8.0809001922607,8.0474004745483
2013-07-07,8.0774002075195,8.0809001922607,8.0474004745483
2013-07-05,8.0935001373291,8.0472002029419,8.0472002029419
2013-07-04,8.0146999359131,8.0321998596191,8.0166997909546
2013-07-03,8.0769996643066,8.0447998046875,8.0447998046875
2013-07-02,8.0357999801636,8.0462999343872,8.0349998474121
2013-07-01,8.0839004516602,8.0820999145508,8.0501003265381
2013-06-30,8.0839004516602,8.0820999145508,8.0501003265381
2013-06-28,8.0369997024536,8.0465002059937,8.040599822998
2013-06-27,8.0429000854492,8.0474004745483,8.0404996871948
2013-06-26,8.067099571228,8.0326995849609,8.0326995849609
2013-06-25,8.0333995819092,8.0375003814697,8.0375003814697
2013-06-24,8.0988998413086,8.1106996536255,8.0438995361328
2013-06-23,8.0988998413086,8.1106996536255,8.0438995361328
2013-06-21,8.0450000762939,8.0445003509521,8.0345001220703
2013-06-20,8.1191997528076,8.0546998977661,8.0546998977661
2013-06-19,8.0436000823975,8.057900428772,8.057900428772
2013-06-18,8.0364999771118,8.0558996200562,8.0558996200562
2013-06-17,8.0282001495361,8.0509004592896,8.0269002914429
2013-06-16,8.0282001495361,8.0509004592896,8.0269002914429
2013-06-14,8.0213003158569,8.0445995330811,8.024299621582
2013-06-13,8.003399848938,8.0460996627808,8.0013999938965
2013-06-12,7.9651999473572,8.0507001876831,8.0055999755859
2013-06-11,7.9651999473572,8.0507001876831,8.0139999389648
2013-06-10,7.9651999473572,8.0507001876831,8.0289001464844
2013-06-09,7.9651999473572,8.0507001876831,8.0289001464844
2013-06-07,7.9651999473572,8.0289001464844,8.0289001464844
2013-06-06,8.0304002761841,8.0450000762939,8.0450000762939
2013-06-05,8.0527000427246,8.0464000701904,8.0397996902466
2013-06-04,8.0060997009277,8.0458002090454,8.0458002090454
2013-06-03,8.0367002487183,8.0425996780396,8.0425996780396
2013-06-02,8.0367002487183,8.0425996780396,8.0425996780396
2013-05-31,7.9991998672485,8.0410003662109,8.0410003662109
2013-05-30,8.0240001678467,8.0374002456665,8.0374002456665
2013-05-29,8.0927000045776,8.0158004760742,8.0150003433228
2013-05-28,8.0535001754761,8.0438003540039,8.0438003540039
2013-05-27,8.0544004440308,8.0492000579834,8.0492000579834
2013-05-26,8.0544004440308,8.0492000579834,8.0492000579834
2013-05-24,8.0080003738403,8.0350999832153,7.9913997650146
2013-05-23,8.0993995666504,8.0368003845215,8.0368003845215
2013-05-22,8.0281000137329,8.0530004501343,8.0530004501343
2013-05-21,8.0367002487183,8.0542001724243,8.0542001724243
2013-05-20,8.0576000213623,8.0530004501343,8.0530004501343
2013-05-19,8.0576000213623,8.0530004501343,8.0530004501343
2013-05-17,8.0159997940063,8.0438995361328,8.0438995361328
2013-05-16,8.023099899292,8.0295000076294,8.0295000076294
2013-05-15,8.0562000274658,8.0347003936768,8.0347003936768
2013-05-14,8.02649974823,8.0322999954224,8.0322999954224
2013-05-13,8.0090999603271,8.0228004455566,8.0110998153687
2013-05-12,8.0090999603271,8.0228004455566,8.0110998153687
2013-05-10,8.0736999511719,8.0037002563477,7.9911999702454
2013-05-09,7.9846000671387,8.0094995498657,8.0094995498657
2013-05-08,8.0569000244141,8.0017995834351,8.0017995834351
2013-05-07,8.0082998275757,8.0263004302979,8.0263004302979
2013-05-06,7.9948000907898,7.9906997680664,7.9906997680664
2013-05-05,7.9948000907898,7.9906997680664,7.9906997680664
2013-05-03,8.0590000152588,7.9953999519348,7.9953999519348
2013-05-02,8.0088996887207,7.995500087738,7.995500087738
2013-05-01,7.9530000686646,7.9939999580383,7.9939999580383
2013-04-30,8.0222997665405,8.0082998275757,8.0082998275757
2013-04-29,8.0200004577637,8.0284004211426,8.0284004211426
2013-04-28,8.0200004577637,8.0284004211426,8.0284004211426
2013-04-26,8.0743999481201,8.0698003768921,8.0383996963501
2013-04-25,8.0279998779297,8.0384998321533,8.0361003875732
2013-04-24,8.019100189209,8.0256004333496,8.0256004333496
2013-04-23,8.0165996551514,8.0223999023438,8.0221004486084
2013-04-22,8.0555000305176,8.0303001403809,8.0265998840332
2013-04-21,8.0555000305176,8.0303001403809,8.0265998840332
2013-04-19,8.0815000534058,8.0364999771118,8.0284996032715
2013-04-18,8.0938997268677,8.0312004089355,8.0293998718262
2013-04-17,7.9875001907349,8.0268001556396,8.0268001556396
2013-04-16,8.0516004562378,8.0332002639771,8.0123996734619
2013-04-15,7.9998002052307,8.0320997238159,8.0277004241943
2013-04-14,7.9998002052307,8.0320997238159,8.0277004241943
2013-04-12,8.0420999526978,8.0295000076294,8.0295000076294
2013-04-11,8.0458002090454,8.0233001708984,8.0233001708984
2013-04-10,8.0026998519897,8.0277004241943,8.0277004241943
2013-04-09,8.0396003723145,8.0315999984741,8.0260000228882
2013-04-08,8.0276002883911,8.0348997116089,8.0348997116089
2013-04-07,8.0276002883911,8.0348997116089,8.0348997116089
2013-04-05,7.9586000442505,8.0276002883911,8.0276002883911
2013-04-04,8.0086002349854,8.0375003814697,8.0375003814697
2013-04-03,8.0549001693726,8.0265998840332,8.0265998840332
2013-04-02,8.0310001373291,8.0466003417969,8.0466003417969
2013-04-01,8.0310001373291,8.0310001373291,8.0310001373291
2013-03-31,8.0310001373291,8.0310001373291,8.0310001373291
2013-03-29,8.032600402832,8.0368995666504,8.035400390625
2013-03-28,8.032600402832,8.0368995666504,8.0368995666504
2013-03-27,8.0303001403809,8.0412998199463,8.0389995574951
2013-03-26,8.1021995544434,8.0332002639771,8.0332002639771
2013-03-25,8.0036001205444,8.0181999206543,8.0181999206543
2013-03-24,8.0036001205444,8.0181999206543,8.0181999206543
2013-03-22,8.042200088501,8.0285997390747,8.0285997390747
2013-03-21,8.0127000808716,8.0250997543335,8.0250997543335
2013-03-20,8.0750999450684,8.0256004333496,8.0256004333496
2013-03-19,8.0143995285034,8.0242004394531,8.0242004394531
2013-03-18,8.0088996887207,8.0171003341675,8.0171003341675
2013-03-17,8.0088996887207,8.0171003341675,8.0171003341675
2013-03-15,7.9608998298645,8.0184001922607,8.0184001922607
2013-03-14,8.0488004684448,8.0178003311157,8.0178003311157
2013-03-13,8.0024995803833,8.0212001800537,8.0212001800537
2013-03-12,8.0010004043579,8.0143003463745,8.0143003463745
2013-03-11,8.0900001525879,8.082200050354,8.0220003128052
2013-03-10,8.0900001525879,8.082200050354,8.0220003128052
2013-03-08,7.9713997840881,8.0251998901367,8.0251998901367
2013-03-07,8.0724000930786,8.0216999053955,8.0216999053955
2013-03-06,8.0068998336792,8.0355997085571,8.0319995880127
2013-03-05,8.0283002853394,8.0138998031616,8.0138998031616
2013-03-04,8.0454998016357,8.045599937439,8.045599937439
2013-03-03,8.0454998016357,8.045599937439,8.045599937439
2013-03-01,8.056300163269,8.0502996444702,8.0502996444702
2013-02-28,8.0270004272461,8.0207004547119,8.0207004547119
2013-02-27,8.0256004333496,8.0417003631592,8.0417003631592
2013-02-26,8.1605997085571,8.0173997879028,8.0173997879028
2013-02-25,8.0211000442505,8.0339002609253,8.0339002609253
2013-02-24,8.0211000442505,8.0339002609253,8.0339002609253
2013-02-22,8.0150003433228,8.0307998657227,8.0307998657227
2013-02-21,8.0848999023438,8.1399002075195,8.021900177002
2013-02-20,7.9921998977661,8.0271997451782,8.0271997451782
2013-02-19,8.0086002349854,8.0228996276855,8.0228996276855
2013-02-18,7.9881000518799,8.0100002288818,8.0052995681763
2013-02-17,7.9881000518799,8.0100002288818,8.0052995681763
2013-02-15,8.0003995895386,8.0127000808716,8.0127000808716
2013-02-14,8.0380001068115,8.0213003158569,8.0213003158569
2013-02-13,7.9984002113342,8.0096998214722,8.0096998214722
2013-02-12,7.9946999549866,8.0081996917725,8.0081996917725
2013-02-11,8.0347995758057,8.0010004043579,8.0010004043579
2013-02-10,8.0347995758057,8.0010004043579,8.0010004043579
2013-02-08,8.1344995498657,8.0041999816895,8.0041999816895
2013-02-07,8.0211000442505,8.0288000106812,8.0288000106812
2013-02-06,8.0248003005981,8.0221004486084,8.016300201416
2013-02-05,8.0665998458862,8.0694999694824,8.0354995727539
2013-02-04,8.0193996429443,8.0385999679565,8.0297002792358
2013-02-03,8.0193996429443,8.0385999679565,8.0297002792358
2013-02-01,8.0237998962402,8.019700050354,8.019700050354
2013-01-31,8.0267000198364,8.0392999649048,8.0392999649048
2013-01-30,8.0052003860474,8.0403003692627,8.0403003692627
2013-01-29,8.0311002731323,8.039999961853,8.0346002578735
2013-01-28,8.0029001235962,8.0374002456665,8.0374002456665
2013-01-27,8.0029001235962,8.0374002456665,8.0374002456665
2013-01-25,8.0078001022339,8.0158996582031,8.0158996582031
2013-01-24,8.0356998443604,8.0341997146606,8.0341997146606
2013-01-23,8.0313997268677,8.0158996582031,8.0158996582031
2013-01-22,8.0176000595093,8.022500038147,8.022500038147
2013-01-21,8.0403003692627,8.0403003692627,8.0199003219604
2013-01-20,8.0403003692627,8.0403003692627,8.0199003219604
2013-01-18,8.0108003616333,8.0209999084473,8.0209999084473
2013-01-17,8.03600025177,8.0218000411987,8.0218000411987
2013-01-16,8.0656995773315,8.0559997558594,8.0215997695923
2013-01-15,8.0269002914429,8.0537004470825,8.024299621582
2013-01-14,7.9660000801086,8.0343999862671,8.0343999862671
2013-01-13,7.9660000801086,8.0343999862671,8.0343999862671
2013-01-11,7.9093999862671,8.0160999298096,8.0160999298096
2013-01-10,7.9885997772217,8.0165996551514,8.0152997970581
2013-01-09,7.9584999084473,7.9942002296448,7.9942002296448
2013-01-08,7.8805999755859,7.9398999214172,7.9321999549866
2013-01-07,7.8923001289368,7.9320998191833,7.931300163269
2013-01-06,7.8923001289368,7.9320998191833,7.931300163269
2013-01-04,7.956600189209,7.9302000999451,7.9302000999451
2013-01-03,7.9825000762939,7.9169998168945,7.9169998168945
2013-01-02,7.9272999763489,7.942599773407,7.9303002357483
2013-01-01,7.9354000091553,7.923999786377,7.923999786377
2012-12-31,7.921199798584,7.9435000419617,7.9435000419617
2012-12-30,7.921199798584,7.9435000419617,7.9435000419617
2012-12-28,7.9770002365112,7.9443998336792,7.9443998336792
2012-12-27,7.9054999351501,7.962299823761,7.962299823761
2012-12-26,7.9295001029968,7.9306998252869,7.9306998252869
2012-12-25,7.9674000740051,7.9295001029968,7.9074001312256
2012-12-24,7.9674000740051,7.9074001312256,7.9074001312256
2012-12-23,7.9674000740051,7.9074001312256,7.9074001312256
2012-12-21,7.9944000244141,7.9552001953125,7.9552001953125
2012-12-20,8.0334997177124,7.9881000518799,7.9881000518799
2012-12-19,7.9692997932434,7.996600151062,7.996600151062
2012-12-18,7.9913997650146,7.9925999641418,7.9925999641418
2012-12-17,7.9549999237061,7.9939999580383,7.9580001831055
2012-12-16,7.9549999237061,7.9939999580383,7.9580001831055
2012-12-14,7.9790000915527,8.0,8.0
2012-12-13,7.9587998390198,7.9839000701904,7.9839000701904
2012-12-12,7.9842000007629,7.9839000701904,7.9839000701904
2012-12-11,7.997700214386,7.9946999549866,7.9946999549866
2012-12-10,8.0555000305176,8.0164003372192,8.0164003372192
2012-12-09,8.0555000305176,8.0164003372192,8.0164003372192
2012-12-07,8.1301002502441,8.0538997650146,8.0538997650146
2012-12-06,8.0797004699707,8.0691995620728,8.0691995620728
2012-12-05,8.0699996948242,8.0763998031616,8.0763998031616
2012-12-04,8.0670003890991,8.0790004730225,8.0790004730225
2012-12-03,8.0677003860474,8.0811996459961,8.0811996459961
2012-12-02,8.0677003860474,8.0811996459961,8.0811996459961
2012-11-30,8.0862998962402,8.0663995742798,8.0663995742798
2012-11-29,8.0213003158569,8.0796003341675,8.0796003341675
2012-11-28,8.0706996917725,8.0599002838135,8.0599002838135
2012-11-27,8.0145998001099,8.061900138855,8.061900138855
2012-11-26,8.0002002716064,8.0383996963501,8.0383996963501
2012-11-25,8.0002002716064,8.0383996963501,8.0383996963501
2012-11-23,8.0304002761841,8.0487003326416,8.0487003326416
2012-11-22,8.0212001800537,8.0324001312256,8.0324001312256
2012-11-21,8.0529003143311,8.0356998443604,8.0356998443604
2012-11-20,8.0647001266479,8.0528001785278,8.0528001785278
2012-11-19,8.0620002746582,8.0672998428345,8.0459003448486
2012-11-18,8.0620002746582,8.0672998428345,8.0459003448486
2012-11-16,8.1016998291016,8.0663003921509,8.0663003921509
2012-11-15,8.1141996383667,8.1135997772217,8.1126003265381
2012-11-14,8.0848999023438,8.1104001998901,8.1104001998901
2012-11-13,8.0769996643066,8.0745000839233,8.0745000839233
2012-11-12,8.0787000656128,8.0783004760742,8.0783004760742
2012-11-11,8.0787000656128,8.0783004760742,8.0783004760742
2012-11-09,8.0753002166748,8.0722999572754,8.0722999572754
2012-11-08,8.1028003692627,8.0747995376587,8.0747995376587
2012-11-07,8.0725002288818,8.079400062561,8.079400062561
2012-11-06,8.0708999633789,8.076000213623,8.076000213623
2012-11-05,8.0859003067017,8.0755996704102,8.0754995346069
2012-11-04,8.0859003067017,8.0755996704102,8.0754995346069
2012-11-02,8.0932998657227,8.1243000030518,8.0564002990723
2012-11-01,8.0869998931885,8.0795001983643,8.0795001983643
2012-10-31,8.0555000305176,8.0560998916626,8.0560998916626
2012-10-30,8.0676002502441,8.0655002593994,8.0655002593994
2012-10-29,8.020899772644,8.0722999572754,8.0722999572754
2012-10-28,8.020899772644,8.0722999572754,8.0722999572754
2012-10-26,8.1007995605469,8.1337995529175,8.1162004470825
2012-10-25,8.0334997177124,8.0668001174927,8.0656995773315
2012-10-24,8.0668001174927,8.0534000396729,8.0530004501343
2012-10-23,8.057900428772,8.0553998947144,8.0531997680664
2012-10-22,8.0698003768921,8.0572996139526,8.0527000427246
2012-10-21,8.0698003768921,8.0572996139526,8.0527000427246
2012-10-19,8.081000328064,8.0569000244141,8.0569000244141
2012-10-18,8.0552997589111,8.0625,8.0558996200562
2012-10-17,7.9981999397278,8.0513000488281,8.0513000488281
2012-10-16,8.0376996994019,8.0471000671387,8.0471000671387
2012-10-15,8.0383996963501,8.0277004241943,8.0277004241943
2012-10-14,8.0383996963501,8.0277004241943,8.0277004241943
2012-10-12,8.0187997817993,8.0321998596191,8.0321998596191
2012-10-11,8.0221996307373,8.0271997451782,8.0271997451782
2012-10-10,8.0538997650146,8.025899887085,8.025899887085
2012-10-09,8.003399848938,8.019100189209,8.019100189209
2012-10-08,8.0108003616333,8.0122995376587,8.0122995376587
2012-10-07,8.0108003616333,8.0122995376587,8.0122995376587
2012-10-05,7.9973998069763,8.0286998748779,8.0286998748779
2012-10-04,8.0401000976562,8.0431003570557,8.0159997940063
2012-10-03,8.039999961853,8.0396003723145,8.0396003723145
2012-10-02,8.0462999343872,8.0389003753662,8.0389003753662
2012-10-01,8.079400062561,8.0384998321533,8.0384998321533
2012-09-30,8.079400062561,8.0384998321533,8.0384998321533
2012-09-28,8.0089998245239,8.042799949646,8.042799949646
2012-09-27,8.0329999923706,8.0356998443604,8.027099609375
2012-09-26,8.0373001098633,8.0385999679565,8.0385999679565
2012-09-25,7.996600151062,8.0304002761841,8.0304002761841
2012-09-24,8.0423002243042,8.0085000991821,8.0085000991821
2012-09-23,8.0423002243042,8.0085000991821,8.0085000991821
2012-09-21,8.0130996704102,8.0223999023438,8.0223999023438
2012-09-20,7.9942998886108,8.0207004547119,8.0207004547119
2012-09-19,8.0253000259399,8.0179996490479,8.0179996490479
2012-09-18,8.0167999267578,8.016900062561,8.016900062561
2012-09-17,7.999499797821,8.0165004730225,8.0152997970581
2012-09-16,7.999499797821,8.0165004730225,8.0152997970581
2012-09-14,7.9629998207092,8.0099000930786,7.9387001991272
2012-09-13,8.0048999786377,8.0108995437622,8.0108995437622
2012-09-12,7.9506001472473,7.9927000999451,7.9927000999451
2012-09-11,8.0190000534058,7.9865999221802,7.9865999221802
2012-09-10,7.9148001670837,8.0024003982544,7.9305000305176
2012-09-09,7.9148001670837,8.0024003982544,7.9305000305176
2012-09-07,7.9819002151489,7.9934000968933,7.9793000221252
2012-09-06,7.9706997871399,7.9934000968933,7.9917998313904
2012-09-05,8.0853004455566,8.0065002441406,8.0057001113892
2012-09-04,8.0143995285034,8.0729999542236,8.0728998184204
2012-09-03,8.0263004302979,8.0262002944946,8.0262002944946
2012-09-02,8.0263004302979,8.0262002944946,8.0262002944946
2012-08-31,8.0298004150391,8.0237998962402,8.0180997848511
2012-08-30,8.0195999145508,8.0082998275757,8.0080003738403
2012-08-29,7.980899810791,8.0013999938965,8.0013999938965
